"geo_id","geo_parent_id","geo_type","name","name_uk"
33989,38382,"address","7б","7б"
33990,38504,"address","25","25"
33991,37813,"address","40/1","40/1"
33992,38962,"address","44","44"
33993,38169,"address","87","87"
33994,37922,"address","5/5п","5/5п"
33995,37788,"address","15","15"
33996,41700,"address","8","8"
33997,10227,"address","44а","44а"
33998,41701,"address","20","20"
33999,10665,"address","3к","3к"
34000,14062,"address","12","12"
34001,39274,"address","203","203"
34002,41702,"address","0","0"
34003,41421,"address","8я","8я"
34004,41703,"address","25","25"
34005,13316,"address","3","3"
34006,38925,"address","13","13"
34007,39313,"address","51м","51м"
34008,12905,"address","6","6"
34009,39801,"address","8","8"
34010,39881,"address","5/14","5/14"
34011,39705,"address","22","22"
34012,41704,"address","51","51"
34013,38108,"address","5/16","5/16"
34014,13415,"address","5","5"
34015,41705,"address","54","54"
34016,38397,"address","193к2","193к2"
34017,40187,"address","1","1"
34018,38818,"address","26з","26з"
34019,39510,"address","55в","55в"
34020,41162,"address","11а","11а"
34021,11349,"address","6","6"
34022,38007,"address","10000","10000"
34023,38942,"address","103","103"
34024,41706,"address","2/10","2/10"
34025,39690,"address","5","5"
34026,40067,"address","22","22"
34027,40372,"address","3","3"
34028,40806,"address","10","10"
34029,41707,"address","51","51"
34030,38242,"address","104/39","104/39"
34031,39705,"address","18","18"
34032,40111,"address","23","23"
34033,38085,"address","123б","123б"
34034,39027,"address","3/71","3/71"
34035,38085,"address","18/29","18/29"
34036,12692,"address","19к4","19к4"
34037,12172,"address","3/9","3/9"
34038,41708,"address","23","23"
34039,38663,"address","2/9","2/9"
34040,41709,"address","41","41"
34041,41182,"address","3","3"
34042,38278,"address","5","5"
34043,38145,"address","73б","73б"
34044,40398,"address","2","2"
34045,38239,"address","34","34"
34046,38787,"address","16","16"
34047,40834,"address","4х","4х"
34048,12606,"address","8","8"
34049,41710,"address","24","24"
34050,9850,"address","70","70"
34051,40746,"address","1","1"
34052,11441,"address","35","35"
34053,38417,"address","60л","60л"
34054,37945,"address","24","24"
34055,37889,"address","145","145"
34056,41306,"address","24","24"
34057,38502,"address","23","23"
34058,38888,"address","36г","36г"
34059,38145,"address","76г","76г"
34060,37841,"address","20","20"
34061,41127,"address","1б","1б"
34062,40424,"address","80","80"
34063,40380,"address","100","100"
34064,39847,"address","1","1"
34065,38955,"address","11а","11а"
34066,38581,"address","21/8","21/8"
34067,37798,"address","112/2","112/2"
34068,11632,"address","50","50"
34069,40363,"address","3","3"
34070,38870,"address","13","13"
34071,11875,"address","92","92"
34072,38058,"address","15","15"
34073,38037,"address","116","116"
34074,38502,"address","32","32"
34075,41315,"address","23","23"
34076,39272,"address","16","16"
34077,37844,"address","66","66"
34078,41677,"address","16","16"
34079,40960,"address","2","2"
34080,14340,"address","1/1ц","1/1ц"
34081,38458,"address","4","4"
34082,41711,"address","13в","13в"
34083,41712,"address","666","666"
34084,13885,"address","2я","2я"
34085,38991,"address","9","9"
34086,9632,"address","3х","3х"
34087,38848,"address","8й","8й"
34088,41713,"address","2а","2а"
34089,38539,"address","37д","37д"
34090,40553,"address","39","39"
34091,39439,"address","7","7"
34092,9632,"address","3","3"
34093,38389,"address","305","305"
34094,38093,"address","90а","90а"
34095,37824,"address","21/25","21/25"
34096,13254,"address","7","7"
34097,38314,"address","1/5","1/5"
34098,39214,"address","666","666"
34099,38175,"address","2/5ц","2/5ц"
34100,39350,"address","76","76"
34101,41714,"address","26","26"
34102,38368,"address","63б","63б"
34103,38230,"address","5и","5и"
34104,37824,"address","62","62"
34105,41715,"address","54","54"
34106,38533,"address","75","75"
34107,40865,"address","22а","22а"
34108,40897,"address","6","6"
34109,39581,"address","25","25"
34110,40740,"address","50","50"
34111,12431,"address","9","9"
34112,39061,"address","12в/3","12в/3"
34113,38843,"address","4/10","4/10"
34114,38297,"address","11/17","11/17"
34115,40013,"address","70х","70х"
34116,41716,"address","2","2"
34117,40705,"address","15","15"
34118,37807,"address","3м","3м"
34119,10087,"address","3","3"
34120,39206,"address","123","123"
34121,11861,"address","19","19"
34122,37798,"address","4-10","4-10"
34123,39010,"address","3/3ё","3/3ё"
34124,38440,"address","1й","1й"
34125,38987,"address","82","82"
34126,41717,"address","29","29"
34127,38765,"address","121","121"
34128,40632,"address","21","21"
34129,40733,"address","12","12"
34130,40042,"address","25","25"
34131,39014,"address","11","11"
34132,38167,"address","45","45"
34133,37889,"address","60","60"
34134,38112,"address","74в","74в"
34135,41718,"address","16а","16а"
34136,38624,"address","80","80"
34137,38282,"address","9т","9т"
34138,38622,"address","16а","16а"
34139,38190,"address","25/2","25/2"
34140,40621,"address","12","12"
34141,39373,"address","24","24"
34142,38710,"address","9/18","9/18"
34143,38809,"address","66","66"
34144,38226,"address","330","330"
34145,13266,"address","114","114"
34146,39030,"address","30","30"
34147,37885,"address","50м","50м"
34148,38379,"address","257","257"
34149,38945,"address","12","12"
34150,39527,"address","9","9"
34151,12823,"address","5/9","5/9"
34152,38597,"address","62","62"
34153,40138,"address","4а","4а"
34154,38842,"address","125м","125м"
34155,38092,"address","444","444"
34156,38407,"address","10","10"
34157,41719,"address","3й","3й"
34158,38230,"address","7/25","7/25"
34159,38002,"address","8","8"
34160,41199,"address","11/19","11/19"
34161,41720,"address","59","59"
34162,38644,"address","21","21"
34163,12301,"address","38","38"
34164,41721,"address","70","70"
34165,39098,"address","21","21"
34166,13246,"address","62м","62м"
34167,39554,"address","48","48"
34168,38208,"address","24","24"
34169,12432,"address","423","423"
34170,38769,"address","32","32"
34171,9981,"address","5","5"
34172,11619,"address","16","16"
34173,38408,"address","29а","29а"
34174,13160,"address","2","2"
34175,38520,"address","2/3","2/3"
34176,40948,"address","58","58"
34177,10513,"address","8","8"
34178,40635,"address","15","15"
34179,12531,"address","2б","2б"
34180,38183,"address","77м","77м"
34181,37940,"address","25","25"
34182,41247,"address","2/8","2/8"
34183,39585,"address","19","19"
34184,12415,"address","20/1","20/1"
34185,38293,"address","5","5"
34186,38476,"address","23","23"
34187,11987,"address","101","101"
34188,12321,"address","27","27"
34189,12223,"address","40","40"
34190,41722,"address","29","29"
34191,39999,"address","49м","49м"
34192,10090,"address","3","3"
34193,37840,"address","21а","21а"
34194,11404,"address","12","12"
34195,37855,"address","42/2","42/2"
34196,41723,"address","79а","79а"
34197,39546,"address","60","60"
34198,11785,"address","11","11"
34199,41724,"address","1б","1б"
34200,38672,"address","5","5"
34201,37877,"address","5а","5а"
34202,10513,"address","2/2","2/2"
34203,13242,"address","76/18","76/18"
34204,37927,"address","50/1","50/1"
34205,38037,"address","171","171"
34206,41725,"address","9","9"
34207,11827,"address","7","7"
34208,39601,"address","8","8"
34209,39216,"address","11а","11а"
34210,39126,"address","13","13"
34211,11629,"address","3а","3а"
34212,37959,"address","8","8"
34213,41158,"address","1","1"
34214,40857,"address","167","167"
34215,39765,"address","222","222"
34216,38461,"address","25","25"
34217,39145,"address","4/9","4/9"
34218,41726,"address","24","24"
34219,11224,"address","18а","18а"
34220,37806,"address","2г","2г"
34221,38570,"address","22а","22а"
34222,41151,"address","98","98"
34223,38191,"address","38а","38а"
34224,39020,"address","11/24","11/24"
34225,41727,"address","5","5"
34226,39482,"address","62","62"
34227,39086,"address","23","23"
34228,39142,"address","44","44"
34229,37959,"address","2р","2р"
34230,11550,"address","10","10"
34231,39239,"address","7/9","7/9"
34232,38233,"address","23","23"
34233,38682,"address","174/32","174/32"
34234,40085,"address","73","73"
34235,37806,"address","41","41"
34236,12346,"address","86а","86а"
34237,41728,"address","5","5"
34238,39203,"address","37","37"
34239,38448,"address","21","21"
34240,38024,"address","83","83"
34241,38360,"address","82в","82в"
34242,41729,"address","8","8"
34243,37960,"address","64","64"
34244,41730,"address","88","88"
34245,39399,"address","22а","22а"
34246,39091,"address","1/2","1/2"
34247,41111,"address","175","175"
34248,10512,"address","3/3ц","3/3ц"
34249,9607,"address","34","34"
34250,37922,"address","22","22"
34251,11262,"address","28","28"
34252,41452,"address","3","3"
34253,38698,"address","3/24","3/24"
34254,37857,"address","7б","7б"
34255,39893,"address","1/5","1/5"
34256,41731,"address","4в","4в"
34257,38521,"address","19","19"
34258,37997,"address","27/7","27/7"
34259,11138,"address","6","6"
34260,41732,"address","55","55"
34261,38504,"address","4р","4р"
34262,41733,"address","16","16"
34263,39435,"address","14","14"
34264,39598,"address","13","13"
34265,39315,"address","39","39"
34266,14336,"address","15а","15а"
34267,12354,"address","22","22"
34268,9869,"address","63","63"
34269,9850,"address","206","206"
34270,41159,"address","2м","2м"
34271,37915,"address","58/2","58/2"
34272,38489,"address","100м","100м"
34273,13217,"address","23","23"
34274,39141,"address","1515","1515"
34275,41734,"address","4","4"
34276,38239,"address","3/16","3/16"
34277,38006,"address","30","30"
34278,38717,"address","4","4"
34279,10773,"address","6","6"
34280,10863,"address","20","20"
34281,41047,"address","8","8"
34282,9991,"address","15/8","15/8"
34283,37965,"address","14/24в","14/24в"
34284,39144,"address","151","151"
34285,37873,"address","11","11"
34286,39055,"address","18","18"
34287,38339,"address","8","8"
34288,10930,"address","14/22","14/22"
34289,38922,"address","50","50"
34290,38624,"address","6/2","6/2"
34291,11973,"address","27","27"
34292,12815,"address","7","7"
34293,39535,"address","5/5","5/5"
34294,38930,"address","49","49"
34295,38637,"address","65д","65д"
34296,40443,"address","24","24"
34297,38444,"address","28","28"
34298,37827,"address","19м","19м"
34299,12531,"address","116а","116а"
34300,38745,"address","45","45"
34301,39607,"address","29б","29б"
34302,37807,"address","4/9","4/9"
34303,38902,"address","34в","34в"
34304,40655,"address","4","4"
34305,40289,"address","16","16"
34306,11389,"address","5/5с","5/5с"
34307,38921,"address","3","3"
34308,11786,"address","56","56"
34309,41735,"address","2","2"
34310,38428,"address","54в","54в"
34311,40464,"address","1/1","1/1"
34312,13858,"address","17","17"
34313,39317,"address","37","37"
34314,39266,"address","51","51"
34315,40375,"address","14","14"
34316,13623,"address","2а","2а"
34317,9891,"address","80/83","80/83"
34318,38383,"address","53","53"
34319,39940,"address","6/9","6/9"
34320,39357,"address","3/9","3/9"
34321,10511,"address","3/4","3/4"
34322,38682,"address","30","30"
34323,41622,"address","1","1"
34324,39809,"address","6","6"
34325,39947,"address","30","30"
34326,40948,"address","25","25"
34327,37986,"address","73","73"
34328,37788,"address","119/121","119/121"
34329,40938,"address","20","20"
34330,39760,"address","19","19"
34331,41174,"address","64","64"
34332,9837,"address","2","2"
34333,40047,"address","42","42"
34334,39303,"address","2","2"
34335,38299,"address","7","7"
34336,10325,"address","55","55"
34337,38422,"address","7","7"
34338,11271,"address","38а","38а"
34339,41736,"address","4","4"
34340,41568,"address","165","165"
34341,13310,"address","28","28"
34342,38079,"address","13/16","13/16"
34343,38416,"address","412","412"
34344,37831,"address","6/7","6/7"
34345,14126,"address","1/2","1/2"
34346,40315,"address","7","7"
34347,37992,"address","18","18"
34348,14040,"address","41","41"
34349,41043,"address","7","7"
34350,38025,"address","8а","8а"
34351,41317,"address","11","11"
34352,39921,"address","11","11"
34353,38006,"address","11/18","11/18"
34354,38943,"address","5с","5с"
34355,41737,"address","7","7"
34356,41738,"address","95","95"
34357,37773,"address","31","31"
34358,38509,"address","140","140"
34359,39313,"address","7/9в","7/9в"
34360,12902,"address","27/29","27/29"
34361,39402,"address","14","14"
34362,41739,"address","119","119"
34363,39094,"address","2к","2к"
34364,39461,"address","160","160"
34365,40189,"address","73","73"
34366,41740,"address","34","34"
34367,39461,"address","36","36"
34368,12856,"address","1/9","1/9"
34369,39410,"address","18","18"
34370,10291,"address","3","3"
34371,39303,"address","17б","17б"
34372,40366,"address","5","5"
34373,38302,"address","18","18"
34374,38715,"address","42","42"
34375,38485,"address","27","27"
34376,40439,"address","1","1"
34377,40983,"address","18","18"
34378,11863,"address","26","26"
34379,39206,"address","123в","123в"
34380,37775,"address","12/23","12/23"
34381,40064,"address","2/2","2/2"
34382,40239,"address","30м","30м"
34383,11908,"address","28","28"
34384,38398,"address","31б","31б"
34385,41445,"address","72/5","72/5"
34386,38939,"address","2я","2я"
34387,41741,"address","6","6"
34388,11224,"address","87","87"
34389,38983,"address","67","67"
34390,41067,"address","4","4"
34391,37899,"address","5","5"
34392,13482,"address","6г","6г"
34393,39161,"address","43","43"
34394,37854,"address","40й","40й"
34395,12834,"address","10/14","10/14"
34396,38050,"address","41","41"
34397,41325,"address","73","73"
34398,40420,"address","7","7"
34399,39501,"address","3","3"
34400,37837,"address","23/1","23/1"
34401,38112,"address","22","22"
34402,40172,"address","8/16","8/16"
34403,39543,"address","11","11"
34404,38336,"address","123","123"
34405,38328,"address","10","10"
34406,38796,"address","3/23","3/23"
34407,10325,"address","8","8"
34408,40563,"address","1б","1б"
34409,10863,"address","4","4"
34410,38704,"address","83","83"
34411,40509,"address","40","40"
34412,41715,"address","55з","55з"
34413,37889,"address","57","57"
34414,38604,"address","26/7","26/7"
34415,9449,"address","1","1"
34416,37959,"address","20","20"
34417,37904,"address","41","41"
34418,39392,"address","1","1"
34419,13487,"address","7","7"
34420,37855,"address","46/2и","46/2и"
34421,11142,"address","5/3г","5/3г"
34422,41742,"address","96","96"
34423,13266,"address","74а","74а"
34424,39798,"address","2г","2г"
34425,39117,"address","8в","8в"
34426,13313,"address","2/9ц","2/9ц"
34427,37940,"address","71к50","71к50"
34428,37802,"address","59","59"
34429,11879,"address","7/10","7/10"
34430,41280,"address","46а","46а"
34431,41743,"address","70а","70а"
34432,37836,"address","565656","565656"
34433,37915,"address","8/9","8/9"
34434,39030,"address","4","4"
34435,41744,"address","33","33"
34436,39345,"address","37","37"
34437,38391,"address","232-1","232-1"
34438,40984,"address","51","51"
34439,39280,"address","4/6","4/6"
34440,38268,"address","127м","127м"
34441,38840,"address","37","37"
34442,38214,"address","15","15"
34443,38311,"address","11","11"
34444,37927,"address","10/1","10/1"
34445,38058,"address","132","132"
34446,37943,"address","1к12","1к12"
34447,12378,"address","200х","200х"
34448,39269,"address","22","22"
34449,39147,"address","2б","2б"
34450,41745,"address","8","8"
34451,14015,"address","60","60"
34452,38983,"address","47","47"
34453,37897,"address","54","54"
34454,38264,"address","2-6/32","2-6/32"
34455,38818,"address","26ж","26ж"
34456,37943,"address","1г","1г"
34457,41746,"address","10","10"
34458,10630,"address","4/13","4/13"
34459,37949,"address","39","39"
34460,40593,"address","50","50"
34461,37821,"address","171","171"
34462,37788,"address","42м","42м"
34463,40241,"address","1/2","1/2"
34464,41061,"address","12","12"
34465,12656,"address","38","38"
34466,37775,"address","9","9"
34467,38363,"address","18","18"
34468,9703,"address","21","21"
34469,37943,"address","54в","54в"
34470,11848,"address","16","16"
34471,40382,"address","26а","26а"
34472,39554,"address","53","53"
34473,39609,"address","39","39"
34474,12285,"address","1м","1м"
34475,39989,"address","3","3"
34476,37836,"address","7в","7в"
34477,38408,"address","77","77"
34478,39305,"address","90/51","90/51"
34479,38710,"address","19/2","19/2"
34480,37854,"address","15","15"
34481,39144,"address","60м","60м"
34482,39965,"address","6/10","6/10"
34483,11072,"address","450","450"
34484,38037,"address","104а","104а"
34485,38242,"address","60","60"
34486,10353,"address","42а","42а"
34487,40155,"address","50м","50м"
34488,38252,"address","59","59"
34489,37813,"address","8/24","8/24"
34490,9921,"address","14","14"
34491,37887,"address","15","15"
34492,38743,"address","69м","69м"
34493,41747,"address","78","78"
34494,39504,"address","4","4"
34495,39093,"address","22/1","22/1"
34496,11072,"address","32","32"
34497,39226,"address","60","60"
34498,41748,"address","15/15","15/15"
34499,40309,"address","2","2"
34500,38294,"address","4","4"
34501,41749,"address","70","70"
34502,40123,"address","42/10с","42/10с"
34503,13201,"address","4","4"
34504,41337,"address","3","3"
34505,41750,"address","21","21"
34506,9991,"address","2/1","2/1"
34507,39250,"address","11","11"
34508,38338,"address","12б","12б"
34509,12706,"address","20","20"
34510,11187,"address","54","54"
34511,38256,"address","40в","40в"
34512,38961,"address","13","13"
34513,9439,"address","13","13"
34514,39665,"address","2/5","2/5"
34515,38179,"address","23в","23в"
34516,38826,"address","42","42"
34517,14327,"address","12а","12а"
34518,13980,"address","2а","2а"
34519,39624,"address","63","63"
34520,9849,"address","43","43"
34521,41751,"address","4а","4а"
34522,38058,"address","44а","44а"
34523,40921,"address","3/5","3/5"
34524,38476,"address","40","40"
34525,39185,"address","59","59"
34526,38447,"address","6е","6е"
34527,13061,"address","38","38"
34528,37935,"address","70/2","70/2"
34529,40562,"address","20","20"
34530,40743,"address","2/13","2/13"
34531,12728,"address","888","888"
34532,38171,"address","16","16"
34533,40940,"address","6","6"
34534,40410,"address","26а","26а"
34535,12540,"address","4й","4й"
34536,38408,"address","63/1","63/1"
34537,11761,"address","16","16"
34538,38011,"address","4/4","4/4"
34539,41552,"address","2","2"
34540,40443,"address","21","21"
34541,37911,"address","69","69"
34542,40033,"address","19","19"
34543,38179,"address","29б","29б"
34544,38838,"address","77777","77777"
34545,41752,"address","12","12"
34546,38816,"address","14а/7","14а/7"
34547,41753,"address","2а","2а"
34548,41754,"address","80","80"
34549,39214,"address","4","4"
34550,38324,"address","76б","76б"
34551,11441,"address","79а","79а"
34552,40114,"address","16","16"
34553,40106,"address","2","2"
34554,38111,"address","8","8"
34555,40983,"address","1/32","1/32"
34556,41755,"address","72","72"
34557,39172,"address","3/5","3/5"
34558,12621,"address","14","14"
34559,39133,"address","1/9в","1/9в"
34560,39788,"address","4","4"
34561,38379,"address","2а","2а"
34562,37992,"address","5/5","5/5"
34563,13302,"address","5","5"
34564,38413,"address","76","76"
34565,38038,"address","221","221"
34566,39255,"address","12","12"
34567,40315,"address","4","4"
34568,37938,"address","348","348"
34569,39865,"address","43","43"
34570,38615,"address","6","6"
34571,38267,"address","40а","40а"
34572,38987,"address","9м","9м"
34573,37938,"address","888","888"
34574,41756,"address","2б","2б"
34575,38331,"address","11в","11в"
34576,39472,"address","147","147"
34577,38171,"address","53/55","53/55"
34578,38357,"address","192","192"
34579,38009,"address","8б","8б"
34580,40309,"address","30","30"
34581,38388,"address","81а","81а"
34582,38992,"address","15в","15в"
34583,9467,"address","4к","4к"
34584,37880,"address","20366","20366"
34585,37986,"address","8/2","8/2"
34586,41757,"address","2","2"
34587,9991,"address","191","191"
34588,14109,"address","31","31"
34589,39675,"address","92","92"
34590,39310,"address","11/16","11/16"
34591,39189,"address","133","133"
34592,39782,"address","91","91"
34593,39232,"address","117","117"
34594,12692,"address","28","28"
34595,39326,"address","80а","80а"
34596,40980,"address","3к","3к"
34597,38907,"address","10","10"
34598,37889,"address","53/3","53/3"
34599,41758,"address","1","1"
34600,41318,"address","6","6"
34601,38622,"address","29","29"
34602,39717,"address","7","7"
34603,10061,"address","42","42"
34604,13380,"address","13/2","13/2"
34605,38972,"address","16","16"
34606,39298,"address","28","28"
34607,41759,"address","61","61"
34608,38844,"address","28","28"
34609,38854,"address","5","5"
34610,41760,"address","2","2"
34611,37798,"address","29","29"
34612,38728,"address","30/1","30/1"
34613,41761,"address","2","2"
34614,38161,"address","37","37"
34615,39472,"address","1-3","1-3"
34616,40006,"address","31в","31в"
34617,39454,"address","132/2","132/2"
34618,41466,"address","2","2"
34619,38833,"address","13","13"
34620,41762,"address","20а","20а"
34621,38835,"address","7","7"
34622,37773,"address","203","203"
34623,40266,"address","12","12"
34624,37898,"address","11а","11а"
34625,38947,"address","11в","11в"
34626,38980,"address","13","13"
34627,39195,"address","3/12","3/12"
34628,38621,"address","3","3"
34629,38171,"address","46м","46м"
34630,39738,"address","34","34"
34631,40044,"address","66","66"
34632,41763,"address","7","7"
34633,11638,"address","9м","9м"
34634,37811,"address","13б","13б"
34635,41764,"address","15","15"
34636,39868,"address","11б","11б"
34637,38636,"address","5","5"
34638,40621,"address","1","1"
34639,37927,"address","81а","81а"
34640,38670,"address","1/2","1/2"
34641,39865,"address","34","34"
34642,38917,"address","30","30"
34643,39282,"address","2","2"
34644,37816,"address","13","13"
34645,37819,"address","171с","171с"
34646,37801,"address","47","47"
34647,39826,"address","28","28"
34648,40518,"address","20","20"
34649,38960,"address","43в","43в"
34650,10088,"address","74","74"
34651,40389,"address","10/16","10/16"
34652,9949,"address","12","12"
34653,14082,"address","1к","1к"
34654,13132,"address","79","79"
34655,38703,"address","10/1","10/1"
34656,41765,"address","48м","48м"
34657,13980,"address","39/1","39/1"
34658,40563,"address","5","5"
34659,38207,"address","79","79"
34660,38692,"address","4/9","4/9"
34661,41766,"address","84","84"
34662,41767,"address","11а","11а"
34663,39616,"address","10","10"
34664,37840,"address","10/19","10/19"
34665,10925,"address","130","130"
34666,41059,"address","62","62"
34667,13667,"address","8","8"
34668,38028,"address","1","1"
34669,41768,"address","10","10"
34670,37840,"address","7/9","7/9"
34671,41769,"address","35а","35а"
34672,39309,"address","45/15","45/15"
34673,39332,"address","17/1в","17/1в"
34674,38502,"address","43/9","43/9"
34675,12326,"address","34","34"
34676,38833,"address","22а","22а"
34677,38965,"address","40","40"
34678,41770,"address","22а","22а"
34679,41320,"address","5-9","5-9"
34680,13084,"address","21","21"
34681,12339,"address","2","2"
34682,39608,"address","180/4","180/4"
34683,13289,"address","567675756","567675756"
34684,40743,"address","26","26"
34685,38002,"address","3к","3к"
34686,41771,"address","2","2"
34687,13494,"address","2","2"
34688,9921,"address","85м","85м"
34689,37807,"address","18а","18а"
34690,13075,"address","7а","7а"
34691,40036,"address","10","10"
34692,37827,"address","41/3","41/3"
34693,37813,"address","170","170"
34694,40980,"address","8/8","8/8"
34695,39255,"address","5/9","5/9"
34696,40841,"address","61","61"
34697,41772,"address","1","1"
34698,39865,"address","38","38"
34699,41495,"address","48","48"
34700,39776,"address","20","20"
34701,39399,"address","23а","23а"
34702,38485,"address","34","34"
34703,37857,"address","2","2"
34704,39478,"address","60м","60м"
34705,38372,"address","11","11"
34706,37809,"address","650","650"
34707,39453,"address","555","555"
34708,38992,"address","19","19"
34709,41552,"address","8","8"
34710,39921,"address","8","8"
34711,38500,"address","16","16"
34712,12961,"address","31","31"
34713,11519,"address","10/16","10/16"
34714,40103,"address","29","29"
34715,37943,"address","1в","1в"
34716,10196,"address","41м","41м"
34717,38568,"address","15с","15с"
34718,40770,"address","8","8"
34719,39990,"address","8","8"
34720,14317,"address","4","4"
34721,41773,"address","2/2","2/2"
34722,11992,"address","16","16"
34723,40621,"address","8а/3","8а/3"
34724,10009,"address","90","90"
34725,38130,"address","29","29"
34726,40777,"address","37а","37а"
34727,38655,"address","88","88"
34728,11441,"address","3","3"
34729,38191,"address","140","140"
34730,39442,"address","11в","11в"
34731,41774,"address","15а","15а"
34732,37952,"address","66б","66б"
34733,40153,"address","12","12"
34734,38615,"address","5/10","5/10"
34735,10601,"address","2","2"
34736,38811,"address","6","6"
34737,40261,"address","35","35"
34738,38902,"address","42б","42б"
34739,38220,"address","17/1","17/1"
34740,38499,"address","155/9","155/9"
34741,41775,"address","44","44"
34742,37915,"address","49/1","49/1"
34743,41776,"address","2е","2е"
34744,14034,"address","12","12"
34745,38493,"address","37","37"
34746,39526,"address","12","12"
34747,39010,"address","7/7","7/7"
34748,38932,"address","11а","11а"
34749,41777,"address","23","23"
34750,39670,"address","68","68"
34751,37970,"address","102","102"
34752,37981,"address","5а","5а"
34753,39865,"address","6в","6в"
34754,38750,"address","159а","159а"
34755,38298,"address","137а","137а"
34756,38298,"address","315","315"
34757,37840,"address","496","496"
34758,37804,"address","52","52"
34759,37820,"address","8а","8а"
34760,37997,"address","27а","27а"
34761,38164,"address","9а","9а"
34762,39211,"address","38","38"
34763,11051,"address","107/109","107/109"
34764,39398,"address","9б","9б"
34765,38250,"address","34","34"
34766,13350,"address","33","33"
34767,38574,"address","25","25"
34768,12022,"address","2г","2г"
34769,11051,"address","456","456"
34770,40778,"address","8","8"
34771,41113,"address","35","35"
34772,37857,"address","35а","35а"
34773,13103,"address","11","11"
34774,40189,"address","2/3","2/3"
34775,40629,"address","8","8"
34776,38825,"address","46","46"
34777,40590,"address","160","160"
34778,40427,"address","80м","80м"
34779,38897,"address","120","120"
34780,12060,"address","52","52"
34781,37827,"address","76","76"
34782,38008,"address","311","311"
34783,41778,"address","112м","112м"
34784,14068,"address","25а","25а"
34785,39664,"address","7","7"
34786,41779,"address","5/5","5/5"
34787,41780,"address","6","6"
34788,12852,"address","14г","14г"
34789,37943,"address","28/45","28/45"
34790,39035,"address","27","27"
34791,39096,"address","132","132"
34792,41781,"address","9","9"
34793,41130,"address","3а","3а"
34794,10325,"address","14","14"
34795,38562,"address","13","13"
34796,39284,"address","15/17","15/17"
34797,38191,"address","8а","8а"
34798,41578,"address","8в","8в"
34799,9921,"address","78м","78м"
34800,10633,"address","58","58"
34801,41782,"address","21","21"
34802,40366,"address","13/14","13/14"
34803,39287,"address","7/9","7/9"
34804,38742,"address","60","60"
34805,39033,"address","2в","2в"
34806,11403,"address","10","10"
34807,39442,"address","367","367"
34808,40679,"address","17","17"
34809,14231,"address","3м","3м"
34810,37824,"address","8к6","8к6"
34811,40201,"address","140г","140г"
34812,40036,"address","8","8"
34813,41073,"address","22","22"
34814,38266,"address","2й","2й"
34815,39333,"address","45","45"
34816,10741,"address","26/30в","26/30в"
34817,10751,"address","60м","60м"
34818,39159,"address","4","4"
34819,39375,"address","2","2"
34820,38571,"address","7","7"
34821,40830,"address","27","27"
34822,41293,"address","51","51"
34823,14287,"address","7","7"
34824,12653,"address","10","10"
34825,13061,"address","22а","22а"
34826,40223,"address","180м","180м"
34827,39113,"address","3","3"
34828,38412,"address","46","46"
34829,38050,"address","65","65"
34830,38655,"address","1","1"
34831,41783,"address","173а","173а"
34832,12752,"address","4","4"
34833,41784,"address","0","0"
34834,14092,"address","1а","1а"
34835,38037,"address","2/5","2/5"
34836,41785,"address","75","75"
34837,13267,"address","11","11"
34838,39543,"address","1","1"
34839,39687,"address","21","21"
34840,11095,"address","20","20"
34841,38074,"address","12","12"
34842,39020,"address","16/40","16/40"
34843,38397,"address","195г","195г"
34844,11987,"address","112","112"
34845,37952,"address","21/8","21/8"
34846,40841,"address","66","66"
34847,10054,"address","3","3"
34848,41036,"address","4/10","4/10"
34849,39653,"address","44/50","44/50"
34850,37929,"address","26","26"
34851,11620,"address","15","15"
34852,38096,"address","48а","48а"
34853,40172,"address","3к","3к"
34854,41090,"address","67","67"
34855,41786,"address","411","411"
34856,37844,"address","9/12","9/12"
34857,41787,"address","2","2"
34858,41774,"address","15","15"
34859,37813,"address","12/15","12/15"
34860,10362,"address","28а","28а"
34861,40806,"address","9","9"
34862,39422,"address","4/9","4/9"
34863,10551,"address","2","2"
34864,38943,"address","6/9","6/9"
34865,39600,"address","4/1","4/1"
34866,41788,"address","11","11"
34867,37797,"address","19/15","19/15"
34868,39678,"address","2а","2а"
34869,38971,"address","16","16"
34870,38379,"address","180","180"
34871,39170,"address","1й","1й"
34872,40119,"address","2/9","2/9"
34873,38520,"address","48","48"
34874,41789,"address","13","13"
34875,39132,"address","3й","3й"
34876,40665,"address","3","3"
34877,11324,"address","21а","21а"
34878,38923,"address","35","35"
34879,41790,"address","4","4"
34880,41791,"address","33","33"
34881,9878,"address","18","18"
34882,41133,"address","25","25"
34883,38520,"address","40","40"
34884,40133,"address","235","235"
34885,39319,"address","84","84"
34886,39675,"address","67","67"
34887,39269,"address","13","13"
34888,39537,"address","7/10","7/10"
34889,11102,"address","37","37"
34890,37853,"address","21","21"
34891,39876,"address","11/5","11/5"
34892,38503,"address","121","121"
34893,39561,"address","98","98"
34894,38784,"address","40","40"
34895,40744,"address","52","52"
34896,39848,"address","27а","27а"
34897,38992,"address","10г","10г"
34898,37927,"address","11/14","11/14"
34899,39020,"address","5/16","5/16"
34900,39393,"address","1/9с","1/9с"
34901,39657,"address","10","10"
34902,11072,"address","38м","38м"
34903,38008,"address","95","95"
34904,38628,"address","47","47"
34905,39819,"address","14","14"
34906,39421,"address","70","70"
